Date,0,1,2,3
1969-05-27,4591,4559,25228,22579
1969-12-28,4592,3775,6216,24466
1970-12-31,4593,27385,18636,462
1971-09-07,4594,20625,3307,20431
1973-09-10,4595,11469,21637,5300
1973-11-19,4596,5512,27498,12983
1974-12-09,4597,12590,8178,14395
1975-09-29,4598,19285,28234,8891
1976-01-13,4599,22892,10022,22087
1976-03-18,4600,6167,3588,11131
1977-04-07,4601,17909,4906,12906
1977-07-11,4602,25017,12002,27542
1977-08-16,4603,18096,3480,21753
1977-12-04,4604,2796,21612,14292
1978-01-22,4605,27802,4464,1544
1978-02-21,4606,21956,22371,18695
1978-11-29,4607,6396,24546,11938
1979-01-07,4608,21005,16937,18394
1979-06-29,4609,1277,4008,2488
1979-08-26,4610,27964,29246,26206
1979-09-15,4611,24591,20940,16196
1981-03-11,4612,29437,15183,7166
1981-10-22,4613,11708,9449,11992
1983-02-10,4614,4420,7919,419
1983-09-24,4615,23895,18978,20804
1984-02-10,4616,29656,3473,14587
1984-09-27,4617,18463,24357,22605
1984-12-30,4618,14349,29424,1038
1985-10-11,4619,15039,23944,19942
1986-01-27,4620,5833,9138,29804
1986-07-16,4621,27149,22626,6160
1987-03-02,4622,7373,20326,17938
1987-06-22,4623,19012,3169,11088
1987-08-24,4624,3277,2593,10129
1988-12-01,4625,19733,15404,21883
1991-12-10,4626,25760,21890,15262
1992-01-20,4627,396,2530,25559
1992-05-15,4628,7181,22061,23244
1992-06-29,4629,2763,1280,3822
1993-02-17,4630,1613,18264,14788
1993-04-13,4631,12296,8789,256
1993-08-11,4632,12338,8432,891
1993-12-29,4633,13086,8212,3968
1994-04-07,4634,16657,27745,9863
1995-06-17,4635,11847,13556,21583
1995-12-18,4636,15214,3179,5225
1997-06-18,4637,26219,10817,4537
1997-07-11,4638,27207,19820,2365
1998-01-07,4639,1187,26008,24356
1998-05-05,4640,20205,24961,27600
1999-08-02,4641,9616,17798,13924
2000-03-17,4642,8557,3009,17060
2000-05-07,4643,4251,11824,9476
2000-05-24,4644,3358,5329,3348
2001-01-04,4645,4888,13628,22864
2001-04-17,4646,29309,29572,28279
2002-04-23,4647,22063,8308,24166
2002-09-16,4648,28953,6530,5085
2002-11-07,4649,24733,693,6067
2003-08-25,4650,492,27393,14494
2004-05-24,4651,28421,7761,13772
2006-03-18,4652,13181,18611,7782
2007-04-17,4653,5163,15189,18925
2007-07-08,4654,17373,11890,14411
2007-11-28,4655,3811,19582,7709
2008-05-27,4656,14866,27059,20414
2008-07-20,4657,9928,9566,11185
2009-01-25,4658,28542,588,9505
2009-08-23,4659,1435,3654,7816
2011-03-27,4660,21253,20521,10103
2011-07-12,4661,11894,22764,4875
2012-10-09,4662,1692,7498,10168
2012-12-07,4663,26201,1224,29850
2013-01-30,4664,8079,993,22298
2014-06-23,4665,6969,10789,6796
2014-07-02,4666,11139,16537,9952
2015-01-20,4667,19490,10583,4815
2015-03-04,4668,25422,15663,17575
2015-06-12,4669,1321,15812,13337
2015-11-14,4670,2880,19400,8235
2015-12-04,4671,13238,1190,15339
2017-04-13,4672,15388,7877,15717
2017-08-06,4673,12364,4132,26852
2018-01-05,4674,13275,5937,17857
2019-07-04,4675,2678,24234,24665
2020-02-15,4676,26557,17470,2505
2020-04-14,4677,27431,3235,5349
2022-02-02,4678,3471,23020,23178
2022-03-07,4679,21815,28882,1341
2022-05-30,4680,19354,22334,25381
2022-11-26,4681,18291,28027,149
1940-10-31,4682,15653,12076,23646
1941-06-08,4683,14312,406,25504
1941-11-10,4684,26974,13576,5601
1942-01-31,4685,13257,25132,23731
1942-10-06,4686,26133,1059,21226
1943-01-16,4687,20611,16189,28231
1943-04-07,4688,13076,25758,27264
1944-01-05,4689,18723,17176,4369
1944-03-17,4690,25195,19330,1390
1944-09-09,4691,13255,24724,23113
1945-05-27,4692,7112,22095,3779
1945-08-08,4693,15346,11513,26402
1945-10-13,4694,22890,11490,29642
1945-10-18,4695,20680,25265,15499
1946-09-07,4696,730,421,4779
1948-04-06,4697,3300,15119,19056
1948-08-22,4698,19244,17239,17358
1948-10-18,4699,14555,15834,29743
1950-06-10,4700,6163,8731,26601
1950-12-25,4701,4421,5483,25085
1951-03-27,4702,25610,17230,4590
1951-10-09,4703,8579,9403,23320
1951-12-31,4704,20157,23552,21300
1952-05-25,4705,25896,21129,19182
1953-03-10,4706,23144,13502,20175
1953-07-21,4707,16841,12173,17313
1954-01-04,4708,25263,7887,19644
1954-10-19,4709,4792,21063,5975
1955-05-11,4710,20291,11794,7358
1955-06-17,4711,9501,854,2139
1955-09-24,4712,25679,25997,15058
1955-12-21,4713,12257,5824,10007
1955-12-28,4714,16730,19376,23428
1956-11-06,4715,17681,10544,13728
1957-05-21,4716,1803,21901,26445
1957-11-26,4717,28292,18039,6569
1957-12-25,4718,27314,21575,9938
1958-06-07,4719,4349,23911,9956
1959-08-07,4720,8280,10796,13924
1960-01-07,4721,21803,11121,18253
1960-04-03,4722,3098,5179,6120
1960-10-18,4723,14983,7343,458
1963-06-05,4724,27618,25097,29522
1963-11-29,4725,19779,10790,10194
1965-05-13,4726,5704,21517,29060
1965-09-14,4727,30057,20505,22025
1965-10-19,4728,22158,1359,5129
1966-06-12,4729,25923,15848,4574
1967-07-25,4730,6391,13521,16320
1969-01-15,4731,28969,27514,7324
1969-01-28,4732,6216,29370,12924
1970-03-18,4733,27981,3459,17520
1970-05-23,4734,23401,7634,5747
1970-06-08,4735,21936,21065,2065
1971-12-04,4736,28923,7817,13719
1972-11-20,4737,8483,17744,12666
1974-02-20,4738,24232,2024,10742
1974-08-25,4739,17632,6196,17594
1974-09-27,4740,13792,22869,22875
1975-01-26,4741,20737,21285,22410
1975-06-17,4742,6058,23188,13492
1975-12-20,4743,10151,25621,21213
1976-10-20,4744,28138,24172,10061
1976-11-26,4745,21209,24404,7772
1976-12-19,4746,2131,16589,99
1977-01-29,4747,2743,23380,776
1977-06-07,4748,19314,9665,7270
1977-07-28,4749,6265,7132,27854
1979-05-27,4750,23682,13990,8787
1979-06-11,4751,5201,13513,26680
1981-02-09,4752,1660,27337,14270
1981-06-10,4753,8333,3534,14051
1981-09-03,4754,22766,17376,20428
1981-10-26,4755,3511,1905,1437
1982-05-02,4756,23935,11828,14981
1982-05-29,4757,19770,22253,21568
1982-08-03,4758,6249,875,491
1984-05-07,4759,1019,19384,7732
1984-09-24,4760,26807,8798,13229
1985-10-26,4761,20364,15500,24394
1986-01-16,4762,21826,110,951
1986-07-25,4763,29525,2712,8961
1986-11-09,4764,3308,3256,1654
1987-05-26,4765,4058,9637,14234
1987-10-25,4766,21813,9845,16852
1988-09-06,4767,4272,12893,14388
1988-10-15,4768,21333,18818,20888
1988-12-15,4769,19983,8356,2194
1989-11-10,4770,2625,16301,23486
1990-02-25,4771,16793,12581,12454
1990-09-02,4772,2939,16736,29198
1991-01-20,4773,26539,24877,28565
1991-03-07,4774,19550,23257,4569
1991-07-26,4775,20218,20702,5726
1991-12-02,4776,29613,26338,24752
1992-03-29,4777,10634,29634,5292
1992-09-14,4778,25197,1300,5803
1992-09-15,4779,9530,26518,1898
1994-04-22,4780,12347,1738,3799
1994-06-18,4781,23184,2134,16689
1994-06-29,4782,21385,8750,26527
1995-12-03,4783,17074,26648,18018
1996-01-01,4784,8338,5777,6264
1996-02-11,4785,24169,5035,15729
1996-04-10,4786,27248,16926,10223
1996-06-09,4787,5364,16857,25831
1997-02-11,4788,4301,2683,14331
1997-05-28,4789,18419,13523,13313
1997-06-28,4790,19469,29346,16839
1997-08-11,4791,23629,4638,2365
1997-10-19,4792,21063,4709,28438
1997-12-08,4793,25013,873,27271
1998-01-28,4794,27665,21133,27846
1998-07-24,4795,8457,102,17882
1998-08-10,4796,1506,28912,21418
1999-12-01,4797,16823,18836,866
2001-11-18,4798,14574,25419,27794
2002-07-11,4799,1053,26841,1637
2003-05-03,4800,15741,21873,15124
2003-08-20,4801,4209,28093,24120
2005-03-25,4802,26421,10854,15066
2005-05-01,4803,6210,18457,26689
2005-05-05,4804,12503,13537,18265
2006-06-21,4805,28780,29659,8698
2006-07-19,4806,7857,16339,8632
2006-10-08,4807,2754,26133,19187
2008-09-23,4808,26956,11450,15830
2010-03-21,4809,15273,4352,28452
2010-08-19,4810,2840,22114,22239
2010-11-20,4811,11324,24027,25941
2012-02-11,4812,1516,14352,15624
2012-12-21,4813,25307,20710,16541
2013-08-23,4814,27728,12093,15763
2013-10-20,4815,19490,9276,8272
2014-10-14,4816,16152,18400,25042
2015-06-10,4817,3835,4320,18296
2015-07-05,4818,17990,17084,25747
2015-08-20,4819,2074,17801,10844
2016-03-14,4820,15347,18650,6840
2016-07-05,4821,7518,17990,12117
2017-12-22,4822,359,11607,9355
2018-03-07,4823,10985,22046,5099
2018-06-22,4824,4450,6538,5868
2018-09-04,4825,29770,29281,26364
2018-09-28,4826,20674,14931,7893
2020-04-27,4827,28301,27326,246
2020-05-02,4828,4108,13585,14471
2020-06-16,4829,7567,3033,16969
2020-12-03,4830,24109,1892,13562
2021-01-22,4831,8223,4169,25404
2021-02-09,4832,419,23827,4614
2021-07-12,4833,12704,6939,7828
2022-11-27,4834,29183,4956,17436
2023-01-06,4835,2121,6642,10720
2023-07-20,4836,16131,2176,30068
1940-01-11,4837,13847,25918,11696
1940-12-06,4838,22078,2162,5602
1941-07-06,4839,20308,4539,27566
1941-08-14,4840,23948,29867,6539
1942-03-10,4841,3619,15680,9816
1942-04-24,4842,24038,21744,18591
1943-07-01,4843,21217,22880,20798
1943-11-09,4844,9224,29774,2463
1943-11-28,4845,6669,7924,19833
1944-11-21,4846,29975,4589,26768
1945-09-18,4847,3380,24909,1686
1945-11-06,4848,14731,15873,2098
1947-05-25,4849,858,28810,25639
1947-08-29,4850,9735,4327,13735
1947-08-30,4851,26533,7671,27133
1947-10-20,4852,16734,24052,28234
1947-12-28,4853,29219,25464,11641
1948-01-29,4854,28208,26287,27508
1948-07-20,4855,7342,27937,1573
1948-10-09,4856,20765,17838,8232
1951-07-17,4857,616,20814,7191
1952-05-24,4858,25241,7346,7900
1954-12-07,4859,22174,23834,10139
1955-04-06,4860,4924,11270,19953
1955-05-31,4861,27080,12309,14611
1955-06-20,4862,15083,18935,6314
1956-07-16,4863,26884,25452,22398
1957-04-22,4864,12717,24603,21823
1957-08-06,4865,19790,27702,18086
1957-11-16,4866,8172,24921,13950
1957-11-30,4867,14619,26267,22015
1958-02-17,4868,13740,24625,663
1958-03-24,4869,19136,28881,2538
1959-07-01,4870,1730,24371,21518
1961-10-14,4871,15859,28667,15461
1962-01-23,4872,4057,15023,2400
1962-12-09,4873,4966,24366,18824
1963-07-13,4874,11281,16640,14997
1963-08-12,4875,17843,7367,8804
1966-01-11,4876,11340,12081,24344
1966-03-10,4877,20971,20221,19798
1966-06-19,4878,2103,22793,27629
1967-01-25,4879,11645,9125,7943
1967-02-25,4880,26005,6115,29869
1968-09-18,4881,19973,17432,18304
1971-02-04,4882,3095,17228,1668
1972-01-25,4883,26178,17388,29796
1972-02-25,4884,24568,15176,19993
1973-12-18,4885,7427,8966,12467
1974-04-06,4886,12155,6618,11604
1974-10-19,4887,1813,3192,29566
1975-01-04,4888,4645,22864,11786
1975-08-26,4889,26373,28741,22302
1978-11-08,4890,25237,26821,28357
1979-11-01,4891,13264,26799,9229
1979-11-28,4892,29574,28798,12794
1981-07-16,4893,1162,8306,26143
1982-03-15,4894,20552,4978,24251
1982-09-24,4895,5426,24942,5107
1982-11-18,4896,5850,18360,29817
1983-07-11,4897,18037,28731,26877
1983-12-19,4898,1957,21790,15512
1985-01-10,4899,5502,20747,25844
1985-02-06,4900,21049,28603,2447
1985-02-15,4901,10284,1240,28227
1985-05-02,4902,10450,8721,12934
1985-05-20,4903,13037,10844,6784
1985-12-06,4904,1449,17533,3066
1986-12-12,4905,10259,26675,29904
1987-04-10,4906,14942,23740,13407
1988-08-27,4907,3159,19985,24104
1988-11-25,4908,17294,26092,15764
1989-01-15,4909,11163,8786,25248
1989-03-13,4910,5123,15593,3579
1990-01-30,4911,14206,11755,14386
1991-06-29,4912,8365,6708,24295
1991-09-17,4913,4009,9200,2528
1992-02-26,4914,24824,29528,4178
1992-09-21,4915,19075,7464,27985
1992-10-12,4916,28480,27013,4283
1992-12-26,4917,7702,24017,8805
1993-06-26,4918,18109,4926,2706
1993-11-15,4919,22895,21970,27540
1994-01-03,4920,12645,19853,173
1994-02-08,4921,4335,29019,175
1994-03-19,4922,17985,19971,5975
1994-04-17,4923,19561,1355,11309
1994-04-29,4924,4860,175,2541
1994-05-15,4925,10313,23612,18637
1994-09-15,4926,4918,15346,19623
1994-12-21,4927,28324,12257,2853
1995-10-11,4928,1616,14388,21111
1996-07-18,4929,9746,12728,26292
1996-07-24,4930,22747,28332,11918
1996-11-27,4931,1097,10329,12855
1996-11-29,4932,9436,4681,8514
1997-02-24,4933,13618,11198,20863
1999-01-04,4934,3362,25717,7712
1999-05-20,4935,11877,5674,22319
1999-07-09,4936,22324,19186,5227
1999-10-07,4937,7621,26746,28070
2000-03-24,4938,7900,15291,25241
2000-08-21,4939,25075,26258,22
2001-12-13,4940,562,12653,8063
2003-05-11,4941,19163,6998,21632
2003-07-10,4942,12969,5855,7638
2003-10-11,4943,945,29331,18057
2004-02-11,4944,27988,1248,27317
2004-11-08,4945,7720,3630,1397
2004-12-21,4946,1297,23363,14175
2005-04-19,4947,7799,22551,9820
2006-03-01,4948,21696,15920,20515
2007-05-10,4949,19192,6716,12662
2007-10-23,4950,19495,21785,15149
2008-04-27,4951,11980,25168,5800
2008-05-25,4952,15050,20675,10885
2008-06-12,4953,17731,21421,26782
2010-02-14,4954,4788,3778,28429
2010-11-16,4955,4425,22316,2574
2010-11-18,4956,29183,9090,27260
2011-05-05,4957,16758,27223,27645
2011-08-25,4958,17542,19766,12722
2011-10-21,4959,16182,23521,12466
2012-01-28,4960,15225,11691,3253
2012-07-06,4961,11380,24434,28745
2013-06-06,4962,1181,20500,11447
2013-11-14,4963,27809,7515,8426
2014-01-21,4964,14067,28813,11087
2014-03-23,4965,13190,21448,28687
2014-11-27,4966,11065,4873,27175
2015-07-04,4967,24234,22919,24665
2018-03-31,4968,12198,6290,25065
2019-10-26,4969,4755,10288,12483
2020-03-29,4970,8762,25962,16850
2020-05-24,4971,20517,4052,291
2020-06-11,4972,7739,9827,1674
2020-10-05,4973,5402,26944,8504
2021-01-09,4974,4737,8483,12210
2021-07-26,4975,20937,2532,12718
2021-11-30,4976,14597,13495,29898
2022-01-15,4977,1668,16052,738
2023-03-15,4978,18142,14830,10975
2023-08-23,4979,1266,12753,20007
1940-01-13,4980,9215,7595,7136
1941-05-17,4981,5895,23640,11634
1941-08-25,4982,2722,17640,20883
1942-01-15,4983,25577,933,29987
1942-05-23,4984,3820,14566,12612
1943-02-11,4985,4100,2654,14068
1944-07-11,4986,13395,28858,6146
1944-11-01,4987,20416,3509,9191
1945-09-11,4988,7262,14557,20974
1945-12-29,4989,29679,6488,22313
1946-10-30,4990,11959,9587,72
1947-03-19,4991,21496,24762,28058
1947-10-11,4992,14246,18175,16041
1949-03-20,4993,25369,19193,5034
1949-05-03,4994,23577,9386,10376
1949-07-22,4995,7235,4375,23136
1949-12-13,4996,5206,3946,12873
1950-03-11,4997,3578,204,17624
1950-11-07,4998,7930,21267,9588
1950-12-10,4999,2270,4966,689
1951-05-14,5000,14922,19757,27755
1951-06-18,5001,25200,25586,27880
1952-02-01,5002,2779,25122,2164
1952-11-23,5003,27725,11198,3624
1953-01-14,5004,18016,3036,23016
1953-02-28,5005,17105,23069,24527
1953-03-16,5006,20606,10359,10953
1953-07-22,5007,15006,5930,26042
1953-08-15,5008,15533,28034,2733
1954-08-14,5009,26997,12649,13094
1954-11-12,5010,1414,23850,12970
1954-11-16,5011,1391,12358,387
1955-08-26,5012,4563,8777,2392
1956-07-21,5013,20801,16232,28111
1956-10-29,5014,6325,8273,10447
1957-01-01,5015,24673,10672,2452
1957-04-19,5016,27131,22655,14487
1957-07-22,5017,15006,14028,17322
1958-01-28,5018,3994,12124,21512
1958-03-10,5019,19309,27494,5891
1959-07-09,5020,27268,9160,16739
1960-02-21,5021,18141,17837,21882
1960-10-30,5022,10264,25352,11006
1961-12-09,5023,2522,5237,6455
1961-12-27,5024,5353,11691,12479
1962-09-04,5025,617,27844,10177
1962-10-03,5026,1270,25848,15495
1963-01-04,5027,11284,4135,21074
1964-06-23,5028,1555,25037,16637
1964-06-26,5029,721,2967,18935
1965-05-24,5030,26255,9688,17177
1967-02-26,5031,12332,7417,3246
1967-05-15,5032,25337,7153,849
1967-10-11,5033,10410,10216,28442
1967-12-20,5034,16635,19193,14928
1969-02-08,5035,24169,15225,16497
1969-06-20,5036,6016,26796,13531
1969-12-15,5037,10178,25418,27045
1971-05-04,5038,22987,10756,5521
1971-06-09,5039,26759,3740,2656
1972-04-03,5040,26323,2381,15715
1972-05-30,5041,23679,18962,7877
1972-08-25,5042,7058,29278,368
1973-07-27,5043,2521,14484,22062
1973-12-06,5044,823,20354,17283
1974-02-02,5045,17433,13590,3257
1974-05-08,5046,15258,17829,9396
1974-05-22,5047,5672,5734,3999
1975-07-10,5048,15300,12150,621
1975-07-19,5049,23886,23968,22284
1976-03-15,5050,14275,23925,12520
1977-01-13,5051,4313,17117,24624
1977-01-28,5052,22961,28253,21272
1977-09-11,5053,21340,253,12398
1978-05-09,5054,19444,6889,28201
1978-08-13,5055,14571,6655,26296
1979-07-30,5056,27257,16181,8971
1979-09-04,5057,14771,10776,11433
1981-04-20,5058,13034,5404,5684
1981-11-03,5059,8469,17339,27677
1982-05-24,5060,28958,18307,28392
1982-07-05,5061,4818,2843,12720
1983-02-15,5062,29615,24059,22618
1983-02-19,5063,19785,9906,1995
1983-10-21,5064,18163,8011,24403
1983-12-04,5065,14292,4604,3354
1984-07-02,5066,3541,20109,11139
1984-11-03,5067,8049,24396,26441
1984-11-05,5068,2647,243,12222
1984-12-29,5069,11278,27855,5761
1985-01-08,5070,1964,26280,24953
1985-03-23,5071,19559,10957,21139
1985-06-05,5072,26684,24030,13940
1985-10-14,5073,25964,24717,21325
1986-01-10,5074,7252,11514,2527
1986-01-13,5075,3047,2783,10615
1986-02-09,5076,25503,1933,3240
1986-08-17,5077,7631,14287,7379
1987-09-28,5078,28985,11499,24438
1987-12-20,5079,11954,16598,1205
1989-08-11,5080,1725,20788,2014
1989-08-20,5081,5233,16983,29623
1989-11-11,5082,28168,20522,24167
1989-11-28,5083,9076,8765,13543
1990-03-01,5084,22159,6846,24260
1990-09-10,5085,18359,28953,15633
1991-03-17,5086,4037,857,5860
1991-03-30,5087,10811,7124,22008
1991-11-13,5088,18540,6427,28026
1991-12-24,5089,18409,2411,29595
1992-05-20,5090,2610,13037,13710
1992-08-17,5091,19408,23520,20583
1993-05-05,5092,29966,23266,7130
1993-06-14,5093,23091,3814,15326
1994-03-12,5094,2621,18034,22913
1994-04-24,5095,4493,16880,12455
1995-04-26,5096,3494,1750,8948
1995-05-25,5097,16098,12980,29276
1996-02-10,5098,20329,8542,5168
1996-02-13,5099,3413,25302,25313
1996-07-25,5100,26099,517,20081
1996-11-28,5101,23681,27317,28285
1997-03-30,5102,20339,28353,25344
1997-08-13,5103,19002,23157,26806
1998-04-16,5104,28087,12854,3579
1998-05-15,5105,1217,23876,20986
1999-06-03,5106,5413,10640,11038
1999-09-20,5107,27120,26196,11741
1999-10-28,5108,15393,8391,16573
1999-12-18,5109,14210,1151,29345
2000-11-14,5110,14810,12145,17460
2002-05-12,5111,14968,17583,26698
2002-07-01,5112,22394,6623,8757
2002-07-19,5113,28791,1638,9783
2002-08-11,5114,20242,13061,20232
2002-09-07,5115,9749,24335,21011
2003-03-06,5116,17808,10166,14271
2004-01-09,5117,9967,23377,7375
2004-02-26,5118,7792,5706,24198
2004-04-09,5119,12133,12162,1433
2004-07-29,5120,3988,18545,11125
2004-12-17,5121,14452,5155,469
2005-05-13,5122,18118,832,11963
2006-02-28,5123,17433,13590,13445
2006-10-23,5124,22922,25407,15017
2009-02-28,5125,12122,12085,23399
2009-05-07,5126,26239,15776,10427
2010-01-24,5127,23601,15432,7110
2010-07-04,5128,568,12727,22478
2010-10-19,5129,29423,6191,23128
2011-07-10,5130,13052,16433,29217
2012-01-04,5131,27763,1851,24262
2012-01-08,5132,8670,11133,3868
2012-08-31,5133,2778,7274,26995
2012-12-16,5134,27676,25215,17088
2014-06-27,5135,16431,18524,19609
2015-05-26,5136,525,1621,24558
2016-05-09,5137,16550,6470,14398
2016-05-31,5138,6487,30055,6667
2017-06-26,5139,5738,2706,3541
2018-07-06,5140,6956,9437,2578
2019-02-23,5141,12772,16940,1973
2019-03-28,5142,3872,6780,29370
2019-09-13,5143,20823,1507,18688
2019-11-16,5144,16031,22616,19957
2020-09-01,5145,3692,25118,10232
2020-11-12,5146,23806,15592,18952
2020-12-09,5147,24857,2072,14678
2021-04-26,5148,28269,28446,27904
2021-07-16,5149,18999,12212,14973
2022-02-04,5150,23155,28426,10273
2022-02-18,5151,13257,4685,13907
2023-02-05,5152,8462,19412,3687
2023-02-21,5153,25425,1208,11084
2023-07-18,5154,27655,23126,25872
2023-12-17,5155,25574,8547,12307
1940-01-24,5156,5652,29759,25471
1940-05-12,5157,12258,20230,20992
1941-08-20,5158,25073,11132,15020
1941-09-22,5159,8680,4493,6708
1942-05-03,5160,862,13220,27845
1942-10-18,5161,8317,27297,17723
1942-11-14,5162,29612,6067,9406
1943-04-17,5163,16477,4653,14380
1943-11-26,5164,17784,6959,25262
1943-12-20,5165,1205,18043,964
1944-01-19,5166,25447,23270,6183
1944-04-16,5167,23235,21140,11302
1945-02-15,5168,7541,5098,26179
1945-11-04,5169,24167,20984,17886
1946-05-23,5170,25086,1936,17404
1946-08-09,5171,2767,12724,2051
1947-04-27,5172,25620,19708,29536
1948-03-17,5173,2725,780,27525
1948-08-06,5174,23489,10309,20503
1948-12-08,5175,9053,16379,5190
1951-05-20,5176,26330,1014,9286
1951-12-06,5177,16716,74,21932
1952-07-08,5178,8010,7410,7726
1952-10-07,5179,20143,20410,10574
1953-03-29,5180,25724,23854,75
1953-08-23,5181,8285,12529,26284
1955-02-12,5182,15962,21680,17198
1956-08-18,5183,23238,10770,28326
1957-04-23,5184,16971,20902,24844
1957-12-10,5185,28951,25126,22056
1959-06-30,5186,24610,19744,10212
1959-11-16,5187,2506,13620,13074
1960-07-07,5188,2544,18665,9269
1960-10-22,5189,698,17638,22263
1962-01-08,5190,16379,11386,9982
1962-05-10,5191,18947,6852,26892
1962-10-19,5192,19018,29761,6191
1962-10-28,5193,20881,327,4573
1962-11-30,5194,19987,21638,6166
1964-02-18,5195,21387,12009,21716
1965-01-14,5196,29505,24485,9397
1965-02-17,5197,19103,12630,23766
1965-05-19,5198,3518,10086,24576
1965-07-15,5199,364,4119,28223
1966-12-28,5200,19387,2629,11929
1967-05-22,5201,4751,5290,1474
1967-12-30,5202,14379,7654,19087
1968-07-07,5203,2721,4253,24143
1970-09-01,5204,3326,26297,28693
1970-09-22,5205,2613,21929,11265
1970-12-13,5206,4996,26360,779
1971-03-01,5207,365,19896,799
1971-09-16,5208,3823,16261,21297
1972-02-02,5209,29705,2506,5187
1972-11-02,5210,12512,25216,6703
1973-03-13,5211,23229,27243,22507
1973-05-27,5212,14134,6713,29368
1973-12-27,5213,20475,28003,29170
1974-01-20,5214,3087,4667,10583
1974-08-27,5215,20872,25119,18386
1975-04-20,5216,5679,13410,25426
1975-07-28,5217,7507,19266,18383
1975-12-11,5218,21503,5568,27699
1975-12-26,5219,24198,10718,15607
1976-03-19,5220,9520,13692,21006
1976-03-31,5221,10694,7202,8403
1976-07-08,5222,26982,17070,6010
1977-02-04,5223,8302,12145,5484
1978-01-19,5224,20688,11312,19130
1979-01-18,5225,93,21378,4652
1979-02-12,5226,18336,2388,23589
1979-07-09,5227,4936,22324,17600
1981-03-10,5228,26289,24,26207
1981-03-27,5229,10836,11295,21375
1981-06-04,5230,8149,14035,7965
1981-07-20,5231,6407,18635,22190
1982-12-06,5232,5852,2878,12862
1983-08-20,5233,17794,6024,5081
1983-09-05,5234,28899,17595,342
1983-10-02,5235,29266,10701,10191
1983-10-30,5236,2864,13183,7913
1983-12-09,5237,2522,5023,6455
1984-01-24,5238,3410,16623,20900
1985-02-22,5239,459,14027,4184
1985-12-31,5240,23386,15641,27468
1986-11-22,5241,3183,433,7206
1986-12-04,5242,11792,29631,321
1987-06-16,5243,12859,26355,24804
1987-07-31,5244,8832,29432,28275
1988-09-07,5245,4565,21397,8826
1988-12-25,5246,18423,6481,444
1989-05-26,5247,4201,7514,4385
1991-06-02,5248,21233,6184,20240
1993-02-13,5249,29849,5484,27541
1993-03-29,5250,15584,4525,29634
1993-04-30,5251,14981,4050,11925
1993-05-01,5252,22758,4321,1254
1994-01-26,5253,2257,7573,12611
1996-01-11,5254,28706,5859,5615
1996-03-18,5255,15699,28682,12772
1996-04-18,5256,13106,3380,12403
1996-05-07,5257,25146,19596,7732
1996-07-07,5258,2415,16110,2957
1999-05-17,5259,542,6596,6387
1999-11-23,5260,28768,7548,29951
2000-10-23,5261,23147,11409,14559
2002-11-30,5262,28752,10200,20882
2004-03-10,5263,16793,4771,28016
2004-10-03,5264,23935,8977,23831
2004-12-16,5265,28747,15272,2945
2004-12-18,5266,26556,10941,4362
2005-01-12,5267,7639,8209,19227
2005-06-28,5268,8879,18660,1818
2005-10-05,5269,24011,23737,28968
2006-04-29,5270,27266,13031,13734
2007-09-01,5271,12563,12295,3790
2007-09-04,5272,4009,12300,27813
2007-11-12,5273,26106,13943,28932
2008-04-16,5274,10392,14154,1607
2009-02-13,5275,23589,13811,12658
2009-08-25,5276,1358,29594,3927
2010-04-30,5277,11764,25,10381
2010-07-07,5278,10740,11750,18152
2011-04-26,5279,16926,8701,4109
2011-07-05,5280,15707,2286,20046
2011-12-29,5281,14112,18774,17974
2012-10-05,5282,18494,2552,14819
2012-12-30,5283,28627,24226,9822
2013-01-03,5284,15998,3559,4737
2014-08-20,5285,16503,23262,12842
2014-10-08,5286,28045,28298,15913
2015-08-01,5287,23276,17093,9699
2016-04-08,5288,780,7542,2850
2016-09-18,5289,5573,10817,14045
2017-05-24,5290,5201,5998,4751
2018-03-14,5291,8540,13185,19448
2018-03-29,5292,626,4777,14817
2018-04-19,5293,24568,4884,12320
2018-08-12,5294,19202,12650,29148
2018-09-16,5295,28755,28362,12712
2019-07-16,5296,23345,17914,28483
2019-09-30,5297,24863,21069,18524
2020-05-15,5298,24129,20986,21509
2020-07-10,5299,22649,2877,13930
2020-09-13,5300,11469,4595,1872
2020-09-25,5301,662,25411,25268
2020-10-21,5302,23420,24428,21050
2021-01-10,5303,26984,26656,16269
2021-05-07,5304,27796,28070,11968
2022-03-12,5305,2896,13907,22371
2022-06-13,5306,10560,8873,8061
2023-03-28,5307,2667,28772,20884
2023-07-21,5308,7959,19147,21617
1941-04-16,5309,6624,13206,27667
1941-12-16,5310,24879,9708,11870
1942-09-23,5311,25456,12750,6573
1942-09-24,5312,3592,28581,23679
1943-04-20,5313,14176,30012,21083
1943-09-22,5314,26196,13808,5107
1944-05-02,5315,236,29266,24795
1944-06-08,5316,10126,24972,23095
1944-12-11,5317,6762,17608,21213
1945-04-07,5318,12216,17471,12050
1945-06-11,5319,26298,6908,12490
1946-01-29,5320,12356,4330,9679
1946-07-31,5321,4491,11862,29589
1946-11-29,5322,14682,26057,20846
1946-12-31,5323,2638,7769,5986
1947-05-16,5324,4529,13963,11109
1947-09-19,5325,27067,28669,9457
1947-10-25,5326,9821,9845,7337
1949-06-04,5327,7453,25665,7163
1949-10-28,5328,11345,15698,6537
1950-08-24,5329,11457,185,19115
1950-11-05,5330,29402,18718,11503
